Date,Day,Number of pages,Pages scraped,Number of articles,Section,Titles by page,Number of titles scraped on this page
2001/11/19,星期一,12,2,116,国内要闻,"['本期关注：关闭小造纸生产线', '决心从何而来？', '我国林业将实行全方位对外开放', '前十月固定资产投资同比增长百分之十七点四', '福建及时调整冬种作物结构', '湖南农民前9月人均收入增加82元', '舟山22艘海洋捕捞船被拆解', '环保汽车减征百分之三十消费税', '如此排污谁来管？', '海关打击成品油走私专项斗争告捷', '花样百出为偷税  索要发票成难题', '外语驾驶加文秘  大学生们考证忙', '为得赏金编线索  发财不成进班房']",13
2001/11/19,星期一,12,3,116,国际,"['加深了解  增进信任', '发展友谊  促进合作', '扩大共识  共图发展', '古将向美采购食品和药品', '旅泰华人向我捐款', '反塔联盟发出最后通牒', '积极的信息']",7
2001/11/19,星期一,12,4,116,要闻,"['新疆西藏边防一线官兵生活条件显著改善', '安徽公开选拔15名厅级领导干部', '厦门构筑东南地区物流中心', '从中学生作文想到的', '云南整治“三乱”减轻农民负担', '新闻摄影比赛', '唐家璇结束第五十六届联大活动回京', '“恩施热线”带来投资热', '湖南第三届农博会在长沙开幕', '范匡夫事迹报道组剧在杭首演', '蔡永同志逝世', '雷荣天同志逝世', '明天气象预报']",13
2001/11/19,星期一,12,5,116,国民经济,"['国务院办公厅转发农业部《关于加快畜牧业发展的意见》', '中国民航力保安全']",2
2001/11/19,星期一,12,6,116,政治·法律·社会,"['以党风建设带动行风建设', '成都军区某团政委刘晏潜心谋“打赢”', '不断推进基层司法所建设', '图片报道', '首次举行基本素质统考', '郑州机动车检测中心强化服务意识', '菏泽国税某分局加强廉政建设', '武警吉林一支队警民共育两用人才']",8
2001/11/19,星期一,12,7,116,国际,"['联合国期盼“发展回合”', '走访强制戒毒所', '中国入世使外企信心倍增', '德国外交的重大转变']",4
2001/11/19,星期一,12,8,116,体育,"['骑手哪里去了', '“不知道”难坏记者', '图片报道', '边远和西部地区健儿喜夺冠', '让时间裁判', '扫“体盲”从记者开始', '赛规如何与国际接轨', '长臂轻舒竞自由', '梅香依旧傲霜天', '男足八强对阵揭晓', '九运会奖牌榜', '虽有憾  终无悔', '中国女排力克巴西队夺冠', '常昊将在上海与曹薰铉争冠据']",14
2001/11/19,星期一,12,9,116,经济周刊,"['贷款买车，为啥好梦难圆', '摘自“十五”计划纲要', '警惕垃圾毒气', '宜君：调整思路香菇香', '科技兴农气象新', '从发展看运行']",6
2001/11/19,星期一,12,10,116,财经广场,"['怎样看待入世后的金融业', '我国将逐步取消对外资银行的限制', '抓住机遇  深化改革', '树立信心  认真应对', '金融监管和国际标准接轨', '加快金融业国际化步伐', '我们已经做好准备', '让中外资银行双赢', '百姓有了更多选择', '北商行贷款支持中关村企业', '长春海关提前完成全年税收任务', '韩汇银行积极开展在华营销', '图片报道', '为车辆保险松绑']",14
2001/11/19,星期一,12,11,116,农村经济,"['“草根企业”与环保“绿卡”', '中国，需要什么样的农业', '观光农业引客来', '科技晚餐', '打好旅游牌', '晋中市发展特色果业', '上海现代农业园区取得成果', '大名面粉产业促进农民增收', '宁晋在结构调整中发展产业化经营', '临澧开通柑桔运输绿色通道', '图片报道', '农村家电维修难谁解决', '发展山区绿色经济']",13
2001/11/19,星期一,12,12,116,信息产业,"['电信业迎接新挑战', '会买也要会卖', '增值电信市场未来看好', '入世会促进通信业发展', '图片报道', '真有“绿色手机”吗', '西部开发须跨越“数字鸿沟”', '大学生就业钟情IT业']",8
2001/11/20,星期二,12,1,127,要闻,"['全国建立平等协商和集体合同制度企业逾51万户', '江主席会见赤道几内亚总统', '朱镕基总理贺词', '小泉纯一郎首相贺词', '李瑞环同新加坡总统纳丹会见', '我科学家在体外造出胃肠粘膜组织', '第九次中日经济讨论会在天津举行', '山东技术产权交易中心成立', '安徽各地为特困群众建档案', '广东揭阳市建设绿色工业园', '摩尔多瓦共和国总理塔尔列夫', '北京地区天气预报', '江主席应约与普京总统通电话']",13
2001/11/20,星期二,12,2,127,国内要闻,"['与时俱进推进理论创新', '安徽省全面推行公共财政支出改革', '中科院北京市共建中关村科学城', '156亿元不良资产国际招标正式投标', '公务员报考呈新特点', '取消七项涉及企业资产与财务行政审批', '我国声悬浮研究取得重要进展', '中国进出口银行总行营业部开业', '天津国际汽车贸易展开幕', '质检总局开展百日打假联合行动', '暂停销售使用百特公司血液透析器', '肉类食品两成多不合格', '紫金山观测点成垃圾场', '泉城人喜汲清泉水', '只因销售不畅通  优质苹果变饲料', '运菜车越来越小  京城人越吃越好', '村办小学被取消  农村娃娃难上学', '稽查人员添帮手  职业举报现武汉']",18
2001/11/20,星期二,12,3,127,国际,"['李瑞环会见吴作栋', '晚晴园里话沧桑', '梦想成真责任重', '美洲议会委员会大会召开', '加强全球扶贫力度', '南强调国家不能分裂', '禁止生物武器公约审议会开幕', '中日民间交流会议举行', '反塔联盟愿参加阿政权重建', '俄和车臣非法武装谈判', '图片报道', '沙龙重申停火是以巴复谈前提', '中东局势悄然变化']",13
2001/11/20,星期二,12,4,127,要闻,"['《江泽民〈论党的建设〉学习读本》出版', '中宣部司法部要求深入开展系列活动', '图片报道', '浙江考评文明城市作风务实', '黄石探索“工资集体协商”制', '鞍山建立公共行政服务体系', '山东成立督查组督导检查订阅情况', '学习会前爱心曲', '淮河特大桥展雄姿', '迟浩田同南斯拉夫国防部长会谈', '钱其琛会见突尼斯外长', '绥化切实解决干部“走读”问题', '邵阳大力发展农副产品加工业', '陈其通同志逝世', '王介福同志逝世', '明天气象预报']",16
2001/11/20,星期二,12,5,127,国民经济,"['林业史上的精彩之笔', '海关总署机关大力推进作风建设', '“质量认证与贸易规则”研讨会举行', '怎么看印花税税率下调']",4
2001/11/20,星期二,12,6,127,教育·科技·文化,"['平江教师俱欢颜', '全社会都来关心青少年安全和健康', '国家卫星海洋应用中心成立', '图片报道', '岩石边坡植被防护技术获突破', '减负  健身  益智', '中国应采取更加主动的环境战略', '牡丹江市科教兴医见成效', '泰州吸引大批研究生进行科技服务', '中美民间环境组织合作论坛举行', '黑龙江农村青年科技活动蓬勃开展', '国内首台脑磁图落户广州', '人民大学行管研究所育英才', '当代中国画家十人展举行', '杨凌农业知识产权信息中心揭牌', '郑州加强职业道德教育']",16
2001/11/20,星期二,12,7,127,国际,"['欧洲央行缘何大幅降息', '金碧社区──“戒毒110”', '“协和”重上蓝天', '中非人民越走越近']",4
2001/11/20,星期二,12,8,127,体育,"['男足四强不出意料', '游泳举重赛场争超纪录', '比奖牌更珍贵的', '图片报道', '老将的追求', '东道主何以大把收金', '北京女垒依然不败', '九运会奖牌榜', '用实力说明一切', '她从风雨中走过', '女飞毛腿决战万米', '春种还是秋收？', '龚智超叶钊颖被淘汰']",13
2001/11/20,星期二,12,9,127,理论,"['“入世”与中国改革开放', '以创新促进先进生产力的发展', '中国特色与世界眼光', '保持党的先进性的重大战略举措']",4
2001/11/20,星期二,12,10,127,人文社科,"['打造文化“主力军团”', '国产动画：走出象牙塔式的辉煌', '道德建设新读本', '关注《人与自然》', '新见迭出的“浪漫”探险', '独辟蹊径学英语', '琴声雅韵徐徐来', '盘活文化资产', '情牵泥塑五十载', '留得书香沐后人']",10
2001/11/20,星期二,12,11,127,社会观察,"['平遥古城正遭人为侵蚀', '随地吐痰的陋习该改改了', '言谈举止不文明不是小节', '发挥农村学校图书室的作用', '警校共建育英才', '再难不能难教师', '遥遥借读路  何日是尽头', '假日旅游日益升温  博物馆需及时应对']",8
2001/11/20,星期二,12,12,127,大地·文化纵横,"['知识娱乐可否双赢', '专家研讨毛泽东诗词', '也说襄樊与徽州', '新声老调又何妨', '行为与艺术', '价高引出盗版', '书价应当核定', '在莫斯科大剧院的中国人']",8
2001/11/21,星期三,12,1,132,要闻,"['春风满帆又远航', '朱镕基与塔尔列夫总理会谈', '李鹏会见南非国民议会副议长', '湖南工业经济效益增长', '山东治理南水北调沿线污染', '京珠国道湖北北段交工', '新疆发现首个独立银矿', '济铁消灭干线平交道口', '厦门市停批氟里昂项目', '朱镕基会见奥比昂总统', '李瑞环会见李光耀', '第九次中日经济讨论会在天津闭幕', '把桌子搬走', '北京地区天气预报', '大庆向高科技现代化城市迈进']",15
2001/11/21,星期三,12,2,132,国内要闻,"['全国土地资源“家底”摸清', '培养和造就一支高素质的海关队伍', '中国电子政务应用示范工程通过论证', '后年起高考将于六月举行', '森林生态效益补偿制度开始建立', '严打假冒军车取得成果', '坚决防止已关闭小煤矿死灰复燃', '季羡林破解永乐大钟梵文', '“国房景气指数”连续三月小幅回落', '天津大中小学实施《德育规程》']",10
2001/11/21,星期三,12,3,132,国际,"['李瑞环会见新加坡议长', '国际社会高度评价中国入世', '美国\u3000积极重启中东和谈', '李瑞环出席新中工商联会成立仪式', '越总理会见我经贸代表团', '优先落实千年宣言目标', '布什签署航空安全法案', '俄摩签署友好合作条约', '图片报道', '美拒绝与塔利班谈判', '科索沃大选引人关注', '反塔联盟向昆都士发起进攻', '巴基斯坦关闭塔利班领事馆', '俄一小型客机坠毁25人丧生', '伊拉克表示愿与伊朗关系正常化', '4名西方记者在阿罹难']",16
2001/11/21,星期三,12,4,132,要闻,"['胡锦涛会见突尼斯外长', '李鹏会见突尼斯外长', '李岚清会见俄罗斯客人', '解决突出治安问题推进“严打”整治斗争', '“让敢抓敢管的扬眉吐气”', '杭州启动扶贫助困“春风行动”', '图片报道', '要抓好对西部现有人才的培养提高', '不搞庆典听民声', '田纪云会见南非客人', '迟浩田会见柬埔寨客人', '迟浩田会见突尼斯外长', '何鲁丽会见罗马尼亚客人', '塞浦路斯外长将访华', '唐家璇与突尼斯外长会谈', '35名外籍人在天安门广场地区寻衅滋事被依法处理', '合作发展  共创辉煌']",17
2001/11/21,星期三,12,5,132,广告,['广告'],1
2001/11/21,星期三,12,6,132,政治·法律·社会,"['切实转变作风  推进企业改革', '坚持公平公正审理涉外民商事案件', '图片报道', '有感于“市长亲自……”', '南京鼓楼区纪委监察局加强党建', '推出一批党建新书', '曾院长的公文包', '关键在治本  重点在突破', '第二届“母亲河（波司登）奖”开评', '北京一中院积极备战入世', '《铁军》杂志社在京举办座谈会', '太原铁警网上追逃力度大', '中国人才交流协会成立', '武警安徽总队为官兵成才铺路', '武警重庆总队将校警官“充电”', '秦皇岛为非公经济输送人才', '株洲注重培养中青年干部']",17
2001/11/21,星期三,12,7,132,国际,"['欧佩克进退两难', '全球电脑业花样翻新', '“加拿大3000”破产', '踏访神秘“金三角”']",4
